ID,Prob1
63347, 0.20
63348, 0.00
63349, 0.00
63350, 0.10
63351, 0.80
63352, 0.90
63353, 0.20
63354, 0.00
63355, 0.30
63356, 0.00
63357, 0.20
63358, 0.33
63359, 0.10
63360, 0.42
63361, 0.30
63362, 0.60
63363, 0.10
63364, 0.73
63365, 0.50
63366, 0.90
63367, 0.69
63368, 0.60
63369, 0.40
63370, 0.20
63371, 0.10
63372, 0.17
63373, 0.38
63374, 0.50
63375, 0.00
63376, 0.40
63377, 0.10
63378, 0.61
63379, 0.10
63380, 0.00
63381, 0.50
63382, 0.40
63383, 0.00
63384, 0.80
63385, 0.20
63386, 1.00
63387, 0.00
63388, 0.80
63389, 0.10
63390, 0.00
63391, 0.50
63392, 0.50
63393, 0.00
63394, 0.10
63395, 0.00
63396, 0.30
63397, 0.03
63398, 0.30
63399, 0.70
63400, 0.20
63401, 0.00
63402, 0.70
63403, 0.58
63404, 0.80
63405, 0.10
63406, 0.80
63407, 0.00
63408, 0.00
63409, 0.78
63410, 0.10
63411, 0.80
63412, 0.90
63413, 0.00
63414, 0.00
63415, 0.90
63416, 0.20
63417, 0.60
63418, 0.60
63419, 0.00
63420, 0.00
63421, 0.97
63422, 0.95
63423, 0.30
63424, 0.20
63425, 0.90
63426, 0.28
63427, 0.54
63428, 0.50
63429, 0.70
63430, 0.90
63431, 0.60
63432, 0.50
63433, 0.90
63434, 0.50
63435, 0.00
63436, 0.70
63437, 0.40
63438, 0.10
63439, 0.80
63440, 0.87
63441, 0.00
63442, 0.90
63443, 0.20
63444, 0.20
63445, 0.00
63446, 0.60
63447, 0.15
63448, 0.53
63449, 0.00
63450, 0.10
63451, 0.20
63452, 0.00
63453, 0.20
63454, 0.87
63455, 0.80
63456, 0.20
63457, 0.20
63458, 0.50
63459, 0.10
63460, 0.10
63461, 0.10
63462, 0.30
63463, 0.54
63464, 0.50
63465, 0.20
63466, 0.70
63467, 0.00
63468, 0.12
63469, 0.30
63470, 0.46
63471, 0.00
63472, 0.90
63473, 0.50
63474, 0.10
63475, 0.70
63476, 0.00
63477, 0.90
63478, 0.70
63479, 0.10
63480, 0.20
63481, 0.70
63482, 0.30
63483, 0.80
63484, 1.00
63485, 0.01
63486, 0.30
63487, 0.80
63488, 0.40
63489, 0.80
63490, 0.60
63491, 0.12
63492, 1.00
63493, 0.40
63494, 0.30
63495, 0.00
63496, 0.00
63497, 0.33
63498, 0.80
63499, 0.30
63500, 0.00
63501, 0.10
63502, 0.70
63503, 0.10
63504, 0.10
63505, 0.00
63506, 0.20
63507, 0.00
63508, 0.00
63509, 0.20
63510, 0.45
63511, 0.20
63512, 0.03
63513, 0.38
63514, 0.95
63515, 0.28
63516, 0.90
63517, 0.10
63518, 0.00
63519, 0.15
63520, 0.40
63521, 0.00
63522, 0.40
63523, 1.00
63524, 0.00
63525, 0.10
63526, 1.00
63527, 0.70
63528, 0.20
63529, 0.40
63530, 0.50
63531, 1.00
63532, 0.00
63533, 0.00
63534, 0.00
63535, 0.50
63536, 0.80
63537, 0.00
63538, 0.50
63539, 0.00
63540, 0.30
63541, 0.30
63542, 0.00
63543, 0.13
63544, 0.00
63545, 0.66
63546, 0.82
63547, 0.10
63548, 0.58
63549, 0.90
63550, 0.60
63551, 0.70
63552, 0.50
63553, 0.40
63554, 0.00
63555, 0.10
63556, 0.30
63557, 0.00
63558, 0.00
63559, 0.00
63560, 0.30
63561, 0.57
63562, 0.28
63563, 0.10
63564, 0.50
63565, 0.47
63566, 0.90
63567, 0.90
63568, 0.00
63569, 0.10
63570, 1.00
63571, 0.90
63572, 0.30
63573, 0.07
63574, 0.20
63575, 0.10
63576, 0.80
63577, 0.30
63578, 0.10
63579, 0.20
63580, 0.41
63581, 0.00
63582, 0.00
63583, 1.00
63584, 0.70
63585, 0.46
63586, 0.00
63587, 0.00
63588, 0.20
63589, 0.00
63590, 1.00
63591, 0.40
63592, 0.40
63593, 0.10
63594, 0.55
63595, 0.50
63596, 0.00
63597, 0.50
63598, 0.20
63599, 0.10
63600, 0.55
63601, 0.00
63602, 0.40
63603, 0.40
63604, 0.70
63605, 0.20
63606, 0.30
63607, 0.90
63608, 0.10
63609, 0.00
63610, 0.07
63611, 0.70
63612, 0.60
63613, 0.70
63614, 0.10
63615, 0.10
63616, 0.33
63617, 0.50
63618, 0.10
63619, 0.65
63620, 0.30
63621, 0.30
63622, 0.80
63623, 0.60
63624, 0.40
63625, 0.40
63626, 0.00
63627, 0.97
63628, 0.70
63629, 0.00
63630, 0.40
63631, 0.30
63632, 0.10
63633, 0.10
63634, 0.20
63635, 0.50
63636, 0.70
63637, 0.70
63638, 0.00
63639, 0.60
63640, 0.50
63641, 0.70
63642, 0.10
63643, 0.00
63644, 0.60
63645, 0.00
63646, 0.15
63647, 0.60
63648, 0.50
63649, 0.60
63650, 0.10
63651, 0.30
63652, 0.50
63653, 0.10
63654, 0.30
63655, 0.90
63656, 0.85
63657, 0.00
63658, 0.50
63659, 1.00
63660, 0.00
63661, 0.10
63662, 0.60
63663, 0.00
63664, 0.20
63665, 0.10
63666, 0.10
63667, 0.00
63668, 0.45
63669, 0.47
63670, 0.11
63671, 0.10
63672, 0.75
63673, 1.00
63674, 0.00
63675, 0.10
63676, 0.20
63677, 0.50
63678, 0.20
63679, 0.00
63680, 1.00
63681, 0.62
63682, 0.00
63683, 0.20
63684, 0.20
63685, 0.50
63686, 0.20
63687, 0.35
63688, 0.20
63689, 0.50
63690, 0.10
63691, 0.30
63692, 0.45
63693, 0.50
63694, 0.10
63695, 0.17
63696, 0.00
63697, 0.50
63698, 0.10
63699, 0.10
63700, 0.13
63701, 0.35
63702, 0.47
63703, 0.00
63704, 0.80
63705, 0.20
63706, 0.10
63707, 0.10
63708, 0.20
63709, 0.45
63710, 0.50
63711, 0.75
63712, 0.10
63713, 0.00
63714, 0.00
63715, 0.00
63716, 0.30
63717, 0.50
63718, 0.30
63719, 0.50
63720, 0.00
63721, 0.47
63722, 0.55
63723, 0.00
63724, 0.00
63725, 0.90
63726, 0.90
63727, 0.00
63728, 0.42
63729, 0.00
63730, 0.30
63731, 0.00
63732, 0.60
63733, 0.30
63734, 0.60
63735, 0.30
63736, 0.42
63737, 0.30
63738, 0.17
63739, 0.00
63740, 0.20
63741, 0.10
63742, 0.00
63743, 0.20
63744, 0.70
63745, 1.00
63746, 0.10
63747, 0.10
63748, 0.48
63749, 0.50
63750, 0.80
63751, 0.11
63752, 0.53
63753, 0.00
63754, 0.20
63755, 0.10
63756, 0.00
63757, 0.20
63758, 0.10
63759, 0.00
63760, 0.80
63761, 0.70
63762, 0.00
63763, 0.00
63764, 0.20
63765, 0.00
63766, 0.40
63767, 0.10
63768, 0.40
63769, 0.00
63770, 0.10
63771, 0.00
63772, 0.00
63773, 0.10
63774, 0.20
63775, 0.30
63776, 0.03
63777, 0.20
63778, 0.80
63779, 0.00
63780, 1.00
63781, 0.40
63782, 0.20
63783, 0.60
63784, 0.00
63785, 0.30
63786, 0.10
63787, 0.30
63788, 0.40
63789, 0.40
63790, 0.10
63791, 0.40
63792, 0.60
63793, 0.10
63794, 0.13
63795, 0.60
63796, 0.00
63797, 0.40
63798, 0.29
63799, 0.00
63800, 0.70
63801, 0.40
63802, 0.20
63803, 0.00
63804, 0.00
63805, 0.03
63806, 0.10
63807, 1.00
63808, 0.20
63809, 0.00
63810, 0.20
63811, 0.10
63812, 0.50
63813, 0.20
63814, 0.20
63815, 0.70
63816, 0.50
63817, 1.00
63818, 0.20
63819, 0.30
63820, 0.00
63821, 0.40
63822, 0.80
63823, 0.50
63824, 0.13
63825, 0.30
63826, 0.40
63827, 0.23
63828, 0.90
63829, 0.00
63830, 0.30
63831, 0.10
63832, 0.05
63833, 0.10
63834, 0.20
63835, 0.20
63836, 0.60
63837, 0.53
63838, 0.00
63839, 0.70
63840, 0.20
63841, 0.90
63842, 0.80
63843, 0.10
63844, 0.00
63845, 0.10
63846, 0.60
63847, 0.10
63848, 0.00
63849, 1.00
63850, 0.00
63851, 0.10
63852, 0.30
63853, 0.00
63854, 0.00
63855, 0.10
63856, 0.20
63857, 0.08
63858, 0.00
63859, 0.30
63860, 0.70
63861, 0.10
63862, 0.00
63863, 0.14
63864, 0.30
63865, 0.10
63866, 0.80
63867, 0.10
63868, 0.60
63869, 0.90
63870, 0.30
63871, 0.30
63872, 0.30
63873, 0.00
63874, 0.00
63875, 0.10
63876, 0.00
63877, 0.01
63878, 0.60
63879, 0.30
63880, 0.10
63881, 0.00
63882, 0.00
63883, 0.40
63884, 0.60
63885, 0.17
63886, 0.70
63887, 0.20
63888, 0.20
63889, 0.10
63890, 0.30
63891, 0.50
63892, 0.00
63893, 0.40
63894, 1.00
63895, 1.00
63896, 0.10
63897, 0.76
63898, 0.60
63899, 0.50
63900, 0.73
63901, 0.70
63902, 0.10
63903, 0.20
63904, 0.00
63905, 0.60
63906, 0.00
63907, 0.20
63908, 0.90
63909, 0.80
63910, 0.17
63911, 0.00
63912, 0.70
63913, 0.62
63914, 0.60
63915, 0.50
63916, 0.00
63917, 0.30
63918, 0.20
63919, 0.10
63920, 0.00
63921, 0.30
63922, 0.55
63923, 1.00
63924, 0.10
63925, 0.00
63926, 0.12
63927, 0.20
63928, 0.70
63929, 0.10
63930, 0.00
63931, 0.90
63932, 0.60
63933, 0.00
63934, 0.30
63935, 0.00
63936, 0.00
63937, 0.25
63938, 0.60
63939, 0.25
63940, 0.20
63941, 0.30
63942, 0.16
63943, 0.40
63944, 0.10
63945, 0.55
63946, 0.62
63947, 0.00
63948, 0.00
63949, 0.00
63950, 0.00
63951, 0.90
63952, 0.10
63953, 0.00
63954, 0.30
63955, 0.03
63956, 0.10
63957, 0.40
63958, 0.75
63959, 0.20
63960, 0.70
63961, 0.10
63962, 0.30
63963, 0.90
63964, 0.17
63965, 0.00
63966, 0.60
63967, 1.00
63968, 0.40
63969, 0.00
63970, 0.46
63971, 0.10
63972, 0.33
63973, 0.16
63974, 0.50
63975, 1.00
63976, 0.20
63977, 0.60
63978, 0.70
63979, 0.20
63980, 0.00
63981, 1.00
63982, 0.20
63983, 0.90
63984, 0.40
63985, 0.60
63986, 0.74
63987, 0.80
63988, 1.00
63989, 0.30
63990, 0.40
63991, 0.80
63992, 0.38
63993, 0.60
63994, 0.00
63995, 0.10
63996, 0.55
63997, 0.80
63998, 0.10
63999, 0.00
64000, 0.70
64001, 0.00
64002, 0.20
64003, 0.10
64004, 0.35
64005, 0.40
64006, 0.00
64007, 0.90
64008, 0.60
64009, 0.80
64010, 0.20
64011, 0.30
64012, 0.60
64013, 0.60
64014, 0.00
64015, 0.00
64016, 0.10
64017, 0.30
64018, 0.43
64019, 0.30
64020, 0.00
64021, 0.80
64022, 0.10
64023, 0.20
64024, 1.00
64025, 0.10
64026, 0.00
64027, 0.00
64028, 1.00
64029, 0.00
64030, 0.30
64031, 0.60
64032, 0.00
64033, 0.90
64034, 0.90
64035, 0.50
64036, 0.40
64037, 0.00
64038, 0.40
64039, 0.30
64040, 0.20
64041, 0.76
64042, 0.40
64043, 0.61
64044, 0.00
64045, 0.00
64046, 0.00
64047, 0.10
64048, 0.10
64049, 0.00
64050, 0.30
64051, 0.20
64052, 0.60
64053, 0.00
64054, 0.80
64055, 0.20
64056, 0.60
64057, 0.40
64058, 0.80
64059, 0.08
64060, 0.70
64061, 0.70
64062, 0.50
64063, 0.00
64064, 1.00
64065, 0.50
64066, 0.50
64067, 0.30
64068, 0.23
64069, 0.20
64070, 0.40
64071, 0.85
64072, 0.10
64073, 0.30
64074, 0.20
64075, 0.00
64076, 0.00
64077, 0.60
64078, 0.29
64079, 0.90
64080, 0.37
64081, 0.00
64082, 0.42
64083, 0.00
64084, 0.30
64085, 0.60
64086, 0.10
64087, 0.16
64088, 0.70
64089, 0.30
64090, 0.30
64091, 0.40
64092, 0.00
64093, 0.83
64094, 0.50
64095, 0.10
64096, 0.38
64097, 0.10
64098, 0.67
64099, 0.00
64100, 0.50
64101, 0.48
64102, 0.40
64103, 0.40
64104, 0.00
64105, 0.50
64106, 0.37
64107, 0.10
64108, 0.30
64109, 0.10
64110, 0.00
64111, 0.87
64112, 0.62
64113, 0.70
64114, 0.00
64115, 0.40
64116, 0.00
64117, 0.00
64118, 0.60
64119, 0.00
64120, 0.70
64121, 0.20
64122, 0.30
64123, 0.10
64124, 0.60
64125, 0.40
64126, 0.20
64127, 0.69
64128, 0.10
64129, 0.10
64130, 0.50
64131, 0.60
64132, 1.00
64133, 0.20
64134, 0.10
64135, 0.54
64136, 0.05
64137, 0.10
64138, 0.20
64139, 0.10
64140, 0.20
64141, 0.10
64142, 0.10
64143, 0.00
64144, 0.00
64145, 0.50
64146, 0.80
64147, 1.00
64148, 0.50
64149, 0.00
64150, 0.00
64151, 0.00
64152, 0.38
64153, 0.70
64154, 0.30
64155, 0.00
64156, 0.90
64157, 0.10
64158, 0.50
64159, 0.00
64160, 0.88
64161, 0.30
64162, 0.10
64163, 0.20
64164, 0.50
64165, 0.60
64166, 0.43
64167, 0.10
64168, 0.80
64169, 0.70
64170, 0.86
64171, 0.90
64172, 0.40
64173, 0.35
64174, 0.20
64175, 0.41
64176, 0.10
64177, 0.00
64178, 0.40
64179, 0.00
64180, 0.90
64181, 0.48
64182, 0.00
64183, 0.00
64184, 0.18
64185, 0.70
64186, 0.00
64187, 0.00
64188, 0.20
64189, 0.18
64190, 0.00
64191, 0.50
64192, 0.50
64193, 0.10
64194, 0.10
64195, 0.00
64196, 0.56
64197, 0.02
64198, 0.00
64199, 0.20
64200, 0.70
64201, 0.10
64202, 0.10
64203, 0.10
64204, 0.10
64205, 0.30
64206, 0.20
64207, 0.00
64208, 0.39
64209, 0.80
64210, 0.15
64211, 0.00
64212, 0.00
64213, 0.00
64214, 0.00
64215, 0.00
64216, 0.30
64217, 1.00
64218, 0.00
64219, 0.55
64220, 0.10
64221, 0.80
64222, 0.20
64223, 0.71
64224, 0.30
64225, 0.20
64226, 1.00
64227, 0.00
64228, 0.50
64229, 0.50
64230, 0.00
64231, 0.90
64232, 0.10
64233, 0.40
64234, 0.89
64235, 0.00
64236, 0.10
64237, 0.40
64238, 0.70
64239, 0.40
64240, 0.90
64241, 0.00
64242, 0.00
64243, 0.10
64244, 0.40
64245, 0.30
64246, 0.70
64247, 0.44
64248, 0.20
64249, 0.00
64250, 0.38
64251, 0.80
64252, 0.50
64253, 0.00
64254, 0.63
64255, 0.10
64256, 0.50
64257, 0.20
64258, 0.10
64259, 0.80
64260, 0.90
64261, 0.70
64262, 0.28
64263, 0.05
64264, 0.80
64265, 0.80
64266, 0.00
64267, 0.00
64268, 0.10
64269, 0.80
64270, 0.49
64271, 0.00
64272, 0.40
64273, 0.90
64274, 0.15
64275, 0.10
64276, 0.70
64277, 0.20
64278, 0.00
64279, 0.60
64280, 0.07
64281, 0.49
64282, 0.43
64283, 0.00
64284, 0.40
64285, 0.20
64286, 0.20
64287, 0.80
64288, 0.00
64289, 0.30
64290, 0.50
64291, 0.40
64292, 1.00
64293, 0.60
64294, 1.00
64295, 0.40
64296, 0.20
64297, 0.90
64298, 0.30
64299, 0.30
64300, 0.30
64301, 0.20
64302, 0.90
64303, 0.10
64304, 0.50
64305, 0.80
64306, 0.80
64307, 0.20
64308, 0.30
64309, 0.00
64310, 0.10
64311, 0.40
64312, 0.20
64313, 0.10
64314, 1.00
64315, 0.00
64316, 0.10
64317, 0.00
64318, 0.80
64319, 0.40
64320, 0.90
64321, 0.00
64322, 0.10
64323, 0.00
64324, 0.10
64325, 0.70
64326, 0.00
64327, 0.40
64328, 0.50
64329, 1.00
64330, 0.80
64331, 0.60
64332, 0.84
64333, 0.10
64334, 0.40
64335, 0.30
64336, 0.50
64337, 0.60
64338, 0.20
64339, 0.68
64340, 0.20
64341, 0.00
64342, 0.80
64343, 0.20
64344, 1.00
64345, 0.30
64346, 0.20
64347, 0.67
64348, 0.12
64349, 0.90
64350, 0.90
64351, 0.28
64352, 0.70
64353, 0.30
64354, 0.00
64355, 1.00
64356, 0.40
64357, 0.34
64358, 0.00
64359, 0.90
64360, 0.40
64361, 0.60
64362, 0.60
64363, 0.00
64364, 0.10
64365, 0.00
64366, 0.72
64367, 0.90
64368, 0.41
64369, 0.00
64370, 0.50
64371, 0.20
64372, 0.00
64373, 0.70
64374, 0.00
64375, 0.20
64376, 0.60
64377, 0.30
64378, 0.00
64379, 0.97
64380, 0.70
64381, 0.60
64382, 0.70
64383, 0.00
64384, 0.50
64385, 0.27
64386, 0.20
64387, 0.70
64388, 0.00
64389, 0.10
64390, 0.00
64391, 0.10
64392, 0.00
64393, 0.10
64394, 0.60
64395, 0.30
64396, 0.10
64397, 0.90
64398, 0.20
64399, 0.90
64400, 0.00
64401, 0.10
64402, 0.83
64403, 0.00
64404, 0.00
64405, 0.00
64406, 0.20
64407, 0.30
64408, 0.24
64409, 0.70
64410, 0.00
64411, 0.06
64412, 0.43
64413, 0.20
64414, 0.60
64415, 0.00
64416, 0.70
64417, 0.20
64418, 0.00
64419, 0.30
64420, 0.90
64421, 0.00
64422, 0.00
64423, 0.00
64424, 0.30
64425, 0.72
64426, 0.30
64427, 0.20
64428, 0.30
64429, 0.00
64430, 0.00
64431, 0.70
64432, 0.30
64433, 0.30
64434, 0.00
64435, 0.80
64436, 0.70
64437, 0.50
64438, 0.20
64439, 0.38
64440, 0.36
64441, 0.20
64442, 0.70
64443, 0.00
64444, 0.90
64445, 0.15
64446, 0.40
64447, 0.10
64448, 0.00
64449, 0.70
64450, 0.10
64451, 0.10
64452, 0.17
64453, 1.00
64454, 0.90
64455, 0.83
64456, 0.60
64457, 0.40
64458, 0.60
64459, 0.80
64460, 0.00
64461, 0.20
64462, 0.10
64463, 0.00
64464, 0.00
64465, 0.00
64466, 0.70
64467, 0.00
64468, 0.50
64469, 0.59
64470, 0.00
64471, 0.40
64472, 0.70
64473, 0.80
64474, 0.16
64475, 0.52
64476, 0.21
64477, 0.10
64478, 0.48
64479, 0.00
64480, 0.00
64481, 0.18
64482, 0.00
64483, 0.20
64484, 0.20
64485, 0.20
64486, 0.30
64487, 0.82
64488, 0.81
64489, 0.10
64490, 0.30
64491, 0.10
64492, 0.05
64493, 0.53
64494, 0.00
64495, 0.77
64496, 0.30
64497, 0.30
64498, 0.95
64499, 0.30
64500, 0.35
64501, 0.20
64502, 0.60
64503, 0.00
64504, 0.20
64505, 0.20
64506, 0.25
64507, 0.30
64508, 0.10
64509, 0.00
64510, 1.00
64511, 0.60
64512, 0.65
64513, 0.20
64514, 0.00
64515, 0.00
64516, 0.00
64517, 0.95
64518, 0.40
64519, 0.00
64520, 0.50
64521, 0.00
64522, 0.80
64523, 0.73
64524, 0.10
64525, 0.16
64526, 0.90
64527, 0.70
64528, 0.00
64529, 0.00
64530, 0.00
64531, 0.30
64532, 0.80
64533, 0.50
64534, 0.00
64535, 0.42
64536, 0.25
64537, 0.30
64538, 0.20
64539, 0.60
64540, 0.60
64541, 0.10
64542, 0.05
64543, 0.00
64544, 0.40
64545, 0.00
64546, 0.50
64547, 0.30
64548, 0.00
64549, 0.00
64550, 0.62
64551, 0.30
64552, 0.00
64553, 0.70
64554, 0.88
64555, 0.30
64556, 1.00
64557, 1.00
64558, 0.88
64559, 0.00
64560, 0.10
64561, 0.10
64562, 0.00
64563, 0.10
64564, 0.60
64565, 0.30
64566, 0.70
64567, 0.00
64568, 0.46
64569, 0.50
64570, 1.00
64571, 0.60
64572, 0.55
64573, 0.10
64574, 0.70
64575, 0.00
64576, 0.40
64577, 0.70
64578, 0.00
64579, 1.00
64580, 0.34
64581, 0.20
64582, 0.30
64583, 0.65
64584, 0.90
64585, 1.00
64586, 0.20
64587, 0.00
64588, 0.55
64589, 0.00
64590, 0.50
64591, 0.30
64592, 0.30
64593, 0.90
64594, 0.30
64595, 0.65
64596, 0.10
64597, 0.00
64598, 0.66
64599, 0.00
64600, 0.44
64601, 0.00
64602, 0.03
64603, 0.20
64604, 1.00
64605, 0.00
64606, 0.30
64607, 0.80
64608, 0.90
64609, 0.30
64610, 0.30
64611, 0.50
64612, 0.30
64613, 0.18
64614, 0.10
64615, 0.40
64616, 0.70
64617, 0.10
64618, 0.10
64619, 0.70
64620, 0.10
64621, 0.10
64622, 0.20
64623, 0.80
64624, 0.10
64625, 0.70
64626, 0.00
64627, 0.00
64628, 0.40
64629, 0.66
64630, 0.00
64631, 0.10
64632, 0.00
64633, 0.53
64634, 0.47
64635, 0.40
64636, 0.70
64637, 0.10
64638, 0.73
64639, 0.15
64640, 0.03
64641, 0.00
64642, 0.20
64643, 0.00
64644, 1.00
64645, 0.10
64646, 0.10
64647, 0.30
64648, 0.10
64649, 0.00
64650, 0.00
64651, 0.10
64652, 0.40
64653, 0.00
64654, 0.00
64655, 0.50
64656, 1.00
64657, 0.90
64658, 0.10
64659, 0.30
64660, 0.23
64661, 0.80
64662, 1.00
64663, 0.20
64664, 0.10
64665, 0.10
64666, 0.10
64667, 0.00
64668, 1.00
64669, 0.57
64670, 0.00
64671, 0.00
64672, 0.00
64673, 0.40
64674, 0.80
64675, 0.30
64676, 0.07
64677, 0.10
64678, 0.10
64679, 0.40
64680, 0.10
64681, 0.95
64682, 0.00
64683, 0.20
64684, 0.90
64685, 0.50
64686, 0.30
64687, 0.00
64688, 0.65
64689, 0.00
64690, 1.00
64691, 0.35
64692, 0.00
64693, 0.75
64694, 0.30
64695, 0.40
64696, 0.70
64697, 0.00
64698, 0.10
64699, 0.30
64700, 0.60
64701, 0.80
64702, 1.00
64703, 0.20
64704, 0.26
64705, 0.47
64706, 0.00
64707, 0.10
64708, 0.30
64709, 0.45
64710, 0.00
64711, 0.10
64712, 0.53
64713, 0.40
64714, 0.40
64715, 0.00
64716, 0.50
64717, 0.28
64718, 0.80
64719, 0.00
64720, 0.70
64721, 0.12
64722, 0.20
64723, 1.00
64724, 0.60
64725, 0.00
64726, 0.00
64727, 0.10
64728, 0.10
64729, 0.80
64730, 0.30
64731, 0.20
64732, 0.00
64733, 0.10
64734, 0.30
64735, 0.17
64736, 1.00
64737, 0.80
64738, 0.42
64739, 0.40
64740, 0.10
64741, 0.10
64742, 0.20
64743, 0.62
64744, 0.20
64745, 0.00
64746, 0.00
64747, 0.00
64748, 0.80
64749, 0.00
64750, 0.37
64751, 0.76
64752, 0.50
64753, 0.30
64754, 0.90
64755, 0.00
64756, 0.60
64757, 0.70
64758, 0.00
64759, 0.10
64760, 0.03
64761, 0.88
64762, 0.10
64763, 0.50
64764, 0.80
64765, 1.00
64766, 0.56
64767, 0.90
64768, 0.60
64769, 0.28
64770, 0.00
64771, 0.14
64772, 0.10
64773, 0.60
64774, 0.60
64775, 0.00
64776, 0.33
64777, 0.80
64778, 0.70
64779, 0.00
64780, 0.40
64781, 0.10
64782, 0.00
64783, 0.50
64784, 0.40
64785, 0.21
64786, 0.50
64787, 1.00
64788, 0.00
64789, 0.90
64790, 0.00
64791, 0.12
64792, 0.30
64793, 0.70
64794, 1.00
64795, 0.10
64796, 0.10
64797, 0.60
64798, 0.40
64799, 0.36
64800, 0.40
64801, 0.30
64802, 0.00
64803, 0.20
64804, 0.80
64805, 0.00
64806, 0.47
64807, 0.30
64808, 0.70
64809, 0.27
64810, 0.40
64811, 0.20
64812, 0.26
64813, 0.20
64814, 0.40
64815, 0.00
64816, 0.70
64817, 0.00
64818, 0.30
64819, 0.15
64820, 1.00
64821, 0.00
64822, 0.40
64823, 0.70
64824, 0.60
64825, 0.55
64826, 0.10
64827, 0.68
64828, 0.00
64829, 0.95
64830, 0.00
64831, 0.43
64832, 0.25
64833, 0.80
64834, 0.40
64835, 0.90
64836, 0.00
64837, 0.65
64838, 0.10
64839, 0.60
64840, 0.16
64841, 0.80
64842, 0.10
64843, 0.70
64844, 0.30
64845, 0.30
64846, 0.10
64847, 0.58
64848, 0.80
64849, 0.31
64850, 0.00
64851, 0.20
64852, 0.90
64853, 0.30
64854, 0.00
64855, 0.00
64856, 0.00
64857, 0.80
64858, 0.10
64859, 0.44
64860, 0.45
64861, 0.10
64862, 0.10
64863, 0.00
64864, 0.03
64865, 0.00
64866, 0.20
64867, 0.20
64868, 0.50
64869, 0.00
64870, 0.40
64871, 0.40
64872, 0.00
64873, 0.00
64874, 0.00
64875, 0.00
64876, 0.60
64877, 0.00
64878, 0.25
64879, 0.40
64880, 0.20
64881, 0.30
64882, 0.40
64883, 0.30
64884, 1.00
64885, 0.60
64886, 0.10
64887, 0.10
64888, 0.10
64889, 0.10
64890, 0.30
64891, 0.50
64892, 0.14
64893, 0.40
64894, 0.00
64895, 0.00
64896, 0.30
64897, 0.10
64898, 0.00
64899, 0.55
64900, 1.00
64901, 0.55
64902, 0.10
64903, 0.10
64904, 0.10
64905, 0.00
64906, 0.10
64907, 0.00
64908, 0.70
64909, 1.00
64910, 0.71
64911, 0.10
64912, 0.50
64913, 1.00
64914, 0.10
64915, 0.05
64916, 0.00
64917, 0.00
64918, 0.10
64919, 0.70
64920, 0.38
64921, 0.00
64922, 0.10
64923, 0.10
64924, 0.09
64925, 0.49
64926, 0.50
64927, 0.10
64928, 0.30
64929, 0.47
64930, 0.12
64931, 0.10
64932, 0.10
64933, 0.60
64934, 0.10
64935, 0.00
64936, 0.90
64937, 0.22
64938, 0.20
64939, 0.70
64940, 0.10
64941, 0.90
64942, 0.00
64943, 0.00
64944, 0.00
64945, 0.43
64946, 0.00
64947, 0.32
64948, 0.60
64949, 1.00
64950, 0.10
64951, 0.80
64952, 0.30
64953, 0.00
64954, 0.10
64955, 0.00
64956, 0.49
64957, 0.20
64958, 0.50
64959, 0.10
64960, 0.80
64961, 0.40
64962, 0.00
64963, 0.00
64964, 0.40
64965, 0.70
64966, 0.40
64967, 0.30
64968, 0.83
64969, 0.00
64970, 0.00
64971, 0.10
64972, 0.30
64973, 0.00
64974, 0.00
64975, 0.60
64976, 0.00
64977, 0.30
64978, 0.20
64979, 0.42
64980, 0.20
64981, 0.20
64982, 0.71
64983, 0.60
64984, 0.64
64985, 0.00
64986, 0.50
64987, 0.33
64988, 0.97
64989, 0.10
64990, 0.60
64991, 0.10
64992, 0.20
64993, 0.43
64994, 0.00
64995, 0.10
64996, 0.70
64997, 0.33
64998, 0.20
64999, 0.06
65000, 0.90
65001, 0.00
65002, 0.00
65003, 0.10
65004, 0.90
65005, 0.03
65006, 1.00
65007, 0.28
65008, 0.30
65009, 0.00
65010, 0.00
65011, 0.20
65012, 0.00
65013, 0.10
65014, 0.80
65015, 1.00
65016, 0.26
65017, 0.00
65018, 0.30
65019, 0.40
65020, 0.78
65021, 0.10
65022, 0.20
65023, 0.30
65024, 0.40
65025, 0.00
65026, 0.00
65027, 0.00
65028, 0.30
65029, 0.80
65030, 0.20
65031, 0.40
65032, 0.40
65033, 0.70
65034, 0.10
65035, 0.54
65036, 0.30
65037, 0.39
65038, 0.10
65039, 0.90
65040, 0.10
65041, 0.14
65042, 0.60
65043, 0.20
65044, 0.40
65045, 0.86
65046, 0.70
65047, 0.60
65048, 0.71
65049, 0.60
65050, 0.50
65051, 0.41
65052, 0.00
65053, 0.10
65054, 0.00
65055, 0.60
65056, 0.30
65057, 0.20
65058, 0.10
65059, 0.26
65060, 0.20
65061, 0.30
65062, 0.00
65063, 0.10
65064, 0.20
65065, 0.65
65066, 0.30
65067, 0.10
65068, 0.00
65069, 0.00
65070, 0.05
65071, 0.48
65072, 0.00
65073, 0.02
65074, 0.60
65075, 0.42
65076, 0.00
65077, 0.30
65078, 0.00
65079, 0.10
65080, 0.30
65081, 0.10
65082, 0.20
65083, 0.35
65084, 0.80
65085, 0.10
65086, 0.80
65087, 1.00
65088, 0.00
65089, 0.70
65090, 0.20
65091, 0.40
65092, 0.60
65093, 0.40
65094, 0.40
65095, 0.60
