ID,Prob1
4850, 0.24
4851, 0.49
4852, 0.39
4853, 0.42
4854, 0.40
4855, 0.33
4856, 0.26
4857, 0.45
4858, 0.30
4859, 0.27
4860, 0.30
4861, 0.29
4862, 0.42
4863, 0.50
4864, 0.69
4865, 0.36
4866, 0.38
4867, 0.59
4868, 0.25
4869, 0.37
4870, 0.32
4871, 0.27
4872, 0.40
4873, 0.42
4874, 0.44
4875, 0.43
4876, 0.42
4877, 0.32
4878, 0.47
4879, 0.54
4880, 0.62
4881, 0.32
4882, 0.25
4883, 0.38
4884, 0.40
4885, 0.28
4886, 0.53
4887, 0.28
4888, 0.54
4889, 0.31
4890, 0.58
4891, 0.27
4892, 0.29
4893, 0.23
4894, 0.47
4895, 0.46
4896, 0.42
4897, 0.72
4898, 0.35
4899, 0.29
4900, 0.61
4901, 0.49
4902, 0.28
4903, 0.31
4904, 0.31
4905, 0.39
4906, 0.59
4907, 0.30
4908, 0.48
4909, 0.36
4910, 0.21
4911, 0.36
4912, 0.47
4913, 0.40
4914, 0.37
4915, 0.39
4916, 0.36
4917, 0.36
4918, 0.43
4919, 0.36
4920, 0.44
4921, 0.50
4922, 0.29
4923, 0.36
4924, 0.26
4925, 0.29
4926, 0.50
4927, 0.22
4928, 0.33
4929, 0.30
4930, 0.60
4931, 0.59
4932, 0.22
4933, 0.28
4934, 0.29
4935, 0.37
4936, 0.44
4937, 0.32
4938, 0.45
4939, 0.34
4940, 0.51
4941, 0.75
4942, 0.28
4943, 0.36
4944, 0.67
4945, 0.59
4946, 0.37
4947, 0.37
4948, 0.45
4949, 0.40
4950, 0.39
4951, 0.34
4952, 0.35
4953, 0.63
4954, 0.34
4955, 0.49
4956, 0.40
4957, 0.37
4958, 0.41
4959, 0.62
4960, 0.40
4961, 0.50
4962, 0.65
4963, 0.59
4964, 0.45
4965, 0.38
4966, 0.45
4967, 0.35
4968, 0.29
4969, 0.27
4970, 0.21
4971, 0.31
4972, 0.29
4973, 0.44
4974, 0.47
4975, 0.37
4976, 0.35
4977, 0.46
4978, 0.28
4979, 0.31
4980, 0.23
4981, 0.33
4982, 0.25
4983, 0.39
4984, 0.35
4985, 0.29
4986, 0.58
4987, 0.38
4988, 0.39
4989, 0.36
4990, 0.54
4991, 0.29
4992, 0.67
4993, 0.34
4994, 0.39
4995, 0.40
4996, 0.76
4997, 0.45
4998, 0.25
4999, 0.33
5000, 0.53
5001, 0.23
5002, 0.29
5003, 0.26
5004, 0.51
5005, 0.29
5006, 0.46
5007, 0.46
5008, 0.68
5009, 0.73
5010, 0.27
5011, 0.36
5012, 0.61
5013, 0.35
5014, 0.34
5015, 0.27
5016, 0.44
5017, 0.32
5018, 0.63
5019, 0.39
5020, 0.38
5021, 0.22
5022, 0.45
5023, 0.37
5024, 0.29
5025, 0.30
5026, 0.70
5027, 0.35
5028, 0.45
5029, 0.52
5030, 0.41
5031, 0.33
5032, 0.30
5033, 0.33
5034, 0.31
5035, 0.55
5036, 0.37
5037, 0.52
5038, 0.57
5039, 0.37
5040, 0.45
5041, 0.36
5042, 0.38
5043, 0.31
5044, 0.36
5045, 0.44
5046, 0.29
5047, 0.44
5048, 0.33
5049, 0.49
5050, 0.63
5051, 0.34
5052, 0.43
5053, 0.35
5054, 0.54
5055, 0.36
5056, 0.77
5057, 0.42
5058, 0.48
5059, 0.47
5060, 0.37
5061, 0.18
5062, 0.45
5063, 0.24
5064, 0.40
5065, 0.73
5066, 0.61
5067, 0.75
5068, 0.33
5069, 0.36
5070, 0.56
5071, 0.40
5072, 0.37
5073, 0.68
5074, 0.40
5075, 0.29
5076, 0.29
5077, 0.45
5078, 0.29
5079, 0.80
5080, 0.35
5081, 0.57
5082, 0.53
5083, 0.56
5084, 0.54
5085, 0.34
5086, 0.28
5087, 0.55
5088, 0.37
5089, 0.65
5090, 0.60
5091, 0.34
5092, 0.37
5093, 0.30
5094, 0.26
5095, 0.31
5096, 0.22
5097, 0.23
5098, 0.55
5099, 0.35
5100, 0.50
5101, 0.36
5102, 0.43
5103, 0.42
5104, 0.31
5105, 0.52
5106, 0.28
5107, 0.31
5108, 0.52
5109, 0.34
5110, 0.50
5111, 0.67
5112, 0.76
5113, 0.43
5114, 0.37
5115, 0.24
5116, 0.44
5117, 0.40
5118, 0.42
5119, 0.33
5120, 0.25
5121, 0.29
5122, 0.49
5123, 0.34
5124, 0.47
5125, 0.55
5126, 0.22
5127, 0.24
5128, 0.43
5129, 0.25
5130, 0.35
5131, 0.51
5132, 0.64
5133, 0.25
5134, 0.50
5135, 0.29
5136, 0.43
5137, 0.32
5138, 0.53
5139, 0.51
5140, 0.25
5141, 0.54
5142, 0.25
5143, 0.34
5144, 0.53
5145, 0.22
5146, 0.29
5147, 0.18
5148, 0.37
5149, 0.28
5150, 0.32
5151, 0.67
5152, 0.34
5153, 0.43
5154, 0.38
5155, 0.33
5156, 0.35
5157, 0.36
5158, 0.75
5159, 0.28
5160, 0.63
5161, 0.28
5162, 0.35
5163, 0.28
5164, 0.29
5165, 0.44
5166, 0.44
5167, 0.38
5168, 0.32
5169, 0.22
5170, 0.24
5171, 0.28
5172, 0.74
5173, 0.30
5174, 0.26
5175, 0.33
5176, 0.56
5177, 0.48
5178, 0.29
5179, 0.29
5180, 0.51
5181, 0.74
5182, 0.51
5183, 0.25
5184, 0.47
5185, 0.37
5186, 0.26
5187, 0.32
5188, 0.31
5189, 0.51
5190, 0.54
5191, 0.28
5192, 0.47
5193, 0.58
5194, 0.28
5195, 0.23
5196, 0.73
5197, 0.31
5198, 0.26
5199, 0.29
5200, 0.45
5201, 0.33
5202, 0.52
5203, 0.47
5204, 0.32
5205, 0.30
5206, 0.30
5207, 0.43
5208, 0.36
5209, 0.39
5210, 0.37
5211, 0.51
5212, 0.65
5213, 0.27
5214, 0.42
5215, 0.27
5216, 0.34
5217, 0.30
5218, 0.35
5219, 0.60
5220, 0.41
5221, 0.40
5222, 0.41
5223, 0.27
5224, 0.30
5225, 0.34
5226, 0.34
5227, 0.43
5228, 0.26
5229, 0.27
5230, 0.28
5231, 0.47
5232, 0.62
5233, 0.26
5234, 0.81
5235, 0.39
5236, 0.26
5237, 0.69
5238, 0.28
5239, 0.32
5240, 0.35
5241, 0.38
5242, 0.16
5243, 0.25
5244, 0.33
5245, 0.34
5246, 0.27
5247, 0.66
5248, 0.63
5249, 0.35
5250, 0.41
5251, 0.45
5252, 0.29
5253, 0.31
5254, 0.33
5255, 0.25
5256, 0.31
5257, 0.71
5258, 0.45
5259, 0.22
5260, 0.33
5261, 0.50
5262, 0.62
5263, 0.42
5264, 0.71
5265, 0.54
5266, 0.61
5267, 0.37
5268, 0.29
5269, 0.28
5270, 0.26
5271, 0.29
5272, 0.38
5273, 0.26
5274, 0.64
5275, 0.33
5276, 0.31
5277, 0.66
5278, 0.31
5279, 0.35
5280, 0.37
5281, 0.34
5282, 0.54
5283, 0.56
5284, 0.28
5285, 0.31
5286, 0.28
5287, 0.36
5288, 0.43
5289, 0.37
5290, 0.31
5291, 0.52
5292, 0.41
5293, 0.39
5294, 0.40
5295, 0.44
5296, 0.37
5297, 0.53
5298, 0.45
5299, 0.37
5300, 0.39
5301, 0.24
5302, 0.43
5303, 0.75
5304, 0.31
5305, 0.28
5306, 0.67
5307, 0.39
5308, 0.43
5309, 0.33
5310, 0.73
5311, 0.46
5312, 0.32
5313, 0.42
5314, 0.50
5315, 0.44
5316, 0.31
5317, 0.52
5318, 0.22
5319, 0.26
5320, 0.30
5321, 0.39
5322, 0.33
5323, 0.48
5324, 0.40
5325, 0.49
5326, 0.48
5327, 0.30
5328, 0.39
5329, 0.39
5330, 0.69
5331, 0.45
5332, 0.44
5333, 0.21
5334, 0.28
5335, 0.31
5336, 0.30
5337, 0.62
5338, 0.62
5339, 0.49
5340, 0.53
5341, 0.42
5342, 0.30
5343, 0.29
5344, 0.68
5345, 0.35
5346, 0.45
5347, 0.21
5348, 0.39
5349, 0.51
5350, 0.48
5351, 0.67
5352, 0.22
5353, 0.55
5354, 0.44
5355, 0.42
5356, 0.41
5357, 0.31
5358, 0.27
5359, 0.45
5360, 0.29
5361, 0.43
5362, 0.54
5363, 0.32
5364, 0.41
5365, 0.49
5366, 0.57
5367, 0.42
5368, 0.70
5369, 0.24
5370, 0.61
5371, 0.34
5372, 0.31
5373, 0.46
5374, 0.28
5375, 0.39
5376, 0.22
5377, 0.31
5378, 0.51
5379, 0.50
5380, 0.31
5381, 0.38
5382, 0.33
5383, 0.29
5384, 0.37
5385, 0.34
5386, 0.35
5387, 0.33
5388, 0.54
5389, 0.48
5390, 0.40
5391, 0.36
5392, 0.40
5393, 0.31
5394, 0.26
5395, 0.29
5396, 0.26
5397, 0.43
5398, 0.41
5399, 0.30
5400, 0.45
5401, 0.30
5402, 0.34
5403, 0.31
5404, 0.71
5405, 0.38
5406, 0.24
5407, 0.22
5408, 0.56
5409, 0.20
5410, 0.54
5411, 0.27
5412, 0.39
5413, 0.27
5414, 0.36
5415, 0.33
5416, 0.45
5417, 0.22
5418, 0.41
5419, 0.28
5420, 0.56
5421, 0.27
5422, 0.37
5423, 0.39
5424, 0.30
5425, 0.33
5426, 0.25
5427, 0.26
5428, 0.45
5429, 0.33
5430, 0.46
5431, 0.49
5432, 0.33
5433, 0.41
5434, 0.27
5435, 0.29
5436, 0.58
5437, 0.49
5438, 0.41
5439, 0.61
5440, 0.38
5441, 0.74
5442, 0.31
5443, 0.49
5444, 0.28
5445, 0.62
5446, 0.25
5447, 0.36
5448, 0.22
5449, 0.27
5450, 0.45
5451, 0.41
5452, 0.34
5453, 0.46
5454, 0.34
5455, 0.34
5456, 0.26
5457, 0.37
5458, 0.63
5459, 0.31
5460, 0.37
5461, 0.37
5462, 0.38
5463, 0.25
5464, 0.42
5465, 0.37
5466, 0.36
5467, 0.22
5468, 0.31
5469, 0.50
5470, 0.47
5471, 0.33
5472, 0.31
5473, 0.33
5474, 0.22
5475, 0.40
5476, 0.65
5477, 0.39
5478, 0.31
5479, 0.39
5480, 0.58
5481, 0.40
5482, 0.50
5483, 0.24
5484, 0.47
5485, 0.64
5486, 0.36
5487, 0.66
5488, 0.29
5489, 0.31
5490, 0.29
5491, 0.35
5492, 0.36
5493, 0.36
5494, 0.62
5495, 0.32
5496, 0.31
5497, 0.56
5498, 0.37
5499, 0.47
5500, 0.66
5501, 0.41
5502, 0.52
5503, 0.73
5504, 0.26
5505, 0.39
5506, 0.40
5507, 0.32
5508, 0.31
5509, 0.42
5510, 0.34
5511, 0.37
5512, 0.45
5513, 0.44
5514, 0.36
5515, 0.57
5516, 0.76
5517, 0.66
5518, 0.54
5519, 0.32
5520, 0.29
5521, 0.35
5522, 0.29
5523, 0.40
5524, 0.33
5525, 0.36
5526, 0.38
5527, 0.34
5528, 0.33
5529, 0.52
5530, 0.64
5531, 0.30
5532, 0.31
5533, 0.43
5534, 0.35
5535, 0.32
5536, 0.26
5537, 0.33
5538, 0.67
5539, 0.59
5540, 0.35
5541, 0.30
5542, 0.41
5543, 0.47
5544, 0.42
5545, 0.27
5546, 0.33
5547, 0.33
5548, 0.50
5549, 0.28
5550, 0.33
5551, 0.31
5552, 0.45
5553, 0.35
5554, 0.38
5555, 0.38
5556, 0.31
5557, 0.33
5558, 0.22
5559, 0.28
5560, 0.57
5561, 0.33
5562, 0.20
5563, 0.25
5564, 0.31
5565, 0.55
5566, 0.21
5567, 0.28
5568, 0.51
5569, 0.45
5570, 0.33
5571, 0.47
5572, 0.28
5573, 0.33
5574, 0.28
5575, 0.35
5576, 0.32
5577, 0.30
5578, 0.59
5579, 0.27
5580, 0.37
5581, 0.39
5582, 0.67
5583, 0.30
5584, 0.32
5585, 0.41
5586, 0.33
5587, 0.42
5588, 0.31
5589, 0.38
5590, 0.30
5591, 0.23
5592, 0.31
5593, 0.30
5594, 0.31
5595, 0.42
5596, 0.32
5597, 0.37
5598, 0.24
5599, 0.48
5600, 0.44
5601, 0.28
5602, 0.41
5603, 0.66
5604, 0.19
5605, 0.51
5606, 0.49
5607, 0.42
5608, 0.36
5609, 0.28
5610, 0.30
5611, 0.38
5612, 0.30
5613, 0.43
5614, 0.30
5615, 0.35
5616, 0.29
5617, 0.32
5618, 0.33
5619, 0.48
5620, 0.31
5621, 0.56
5622, 0.27
5623, 0.28
5624, 0.30
5625, 0.22
5626, 0.35
5627, 0.39
5628, 0.68
5629, 0.64
5630, 0.46
5631, 0.27
5632, 0.56
5633, 0.33
5634, 0.29
5635, 0.31
5636, 0.29
5637, 0.31
5638, 0.75
5639, 0.62
5640, 0.59
5641, 0.21
5642, 0.53
5643, 0.26
5644, 0.39
5645, 0.51
5646, 0.49
5647, 0.41
5648, 0.48
5649, 0.43
5650, 0.38
5651, 0.36
5652, 0.34
5653, 0.32
5654, 0.36
5655, 0.29
5656, 0.39
5657, 0.39
5658, 0.24
5659, 0.26
5660, 0.71
5661, 0.80
5662, 0.31
5663, 0.29
5664, 0.81
5665, 0.42
5666, 0.53
5667, 0.35
5668, 0.30
5669, 0.29
5670, 0.31
5671, 0.22
5672, 0.38
5673, 0.36
5674, 0.31
5675, 0.48
5676, 0.47
5677, 0.40
5678, 0.27
5679, 0.27
5680, 0.24
5681, 0.49
5682, 0.35
5683, 0.39
5684, 0.40
5685, 0.60
5686, 0.62
5687, 0.56
5688, 0.40
5689, 0.48
5690, 0.43
5691, 0.42
5692, 0.22
5693, 0.41
5694, 0.54
5695, 0.30
5696, 0.34
5697, 0.41
5698, 0.37
5699, 0.54
5700, 0.26
5701, 0.54
5702, 0.41
5703, 0.30
5704, 0.31
5705, 0.54
5706, 0.51
5707, 0.36
5708, 0.30
5709, 0.30
5710, 0.23
5711, 0.62
5712, 0.24
5713, 0.41
5714, 0.77
5715, 0.41
5716, 0.61
5717, 0.26
5718, 0.28
5719, 0.20
5720, 0.40
5721, 0.40
5722, 0.28
5723, 0.21
5724, 0.69
5725, 0.68
5726, 0.59
5727, 0.53
5728, 0.58
5729, 0.28
5730, 0.40
5731, 0.33
5732, 0.28
5733, 0.69
5734, 0.40
5735, 0.39
5736, 0.26
5737, 0.37
5738, 0.32
5739, 0.42
5740, 0.32
5741, 0.42
5742, 0.38
5743, 0.59
5744, 0.45
5745, 0.26
5746, 0.67
5747, 0.28
5748, 0.48
5749, 0.31
5750, 0.33
5751, 0.65
5752, 0.23
5753, 0.45
5754, 0.54
5755, 0.39
5756, 0.28
5757, 0.35
5758, 0.68
5759, 0.34
5760, 0.71
5761, 0.55
5762, 0.33
5763, 0.31
5764, 0.75
5765, 0.34
5766, 0.23
5767, 0.24
5768, 0.30
5769, 0.32
5770, 0.46
5771, 0.72
5772, 0.46
5773, 0.61
5774, 0.36
5775, 0.31
5776, 0.30
5777, 0.19
5778, 0.67
5779, 0.39
5780, 0.32
5781, 0.33
5782, 0.33
5783, 0.26
5784, 0.45
5785, 0.32
5786, 0.31
5787, 0.53
5788, 0.30
5789, 0.43
5790, 0.34
5791, 0.27
5792, 0.29
5793, 0.55
5794, 0.35
5795, 0.27
5796, 0.41
5797, 0.42
5798, 0.40
5799, 0.40
5800, 0.50
5801, 0.48
5802, 0.81
5803, 0.25
5804, 0.35
5805, 0.30
5806, 0.35
5807, 0.44
5808, 0.39
5809, 0.34
5810, 0.37
5811, 0.57
5812, 0.50
5813, 0.42
5814, 0.40
5815, 0.39
5816, 0.25
5817, 0.38
5818, 0.32
5819, 0.48
5820, 0.33
5821, 0.67
5822, 0.30
5823, 0.52
5824, 0.38
5825, 0.23
5826, 0.31
5827, 0.28
5828, 0.34
5829, 0.35
5830, 0.38
5831, 0.44
5832, 0.47
5833, 0.46
5834, 0.29
5835, 0.63
5836, 0.23
5837, 0.34
5838, 0.37
5839, 0.38
5840, 0.34
5841, 0.38
5842, 0.49
5843, 0.36
5844, 0.64
5845, 0.30
5846, 0.40
5847, 0.23
5848, 0.32
5849, 0.69
5850, 0.60
5851, 0.67
5852, 0.48
5853, 0.63
5854, 0.26
5855, 0.19
5856, 0.44
5857, 0.42
5858, 0.31
5859, 0.31
5860, 0.30
5861, 0.26
5862, 0.38
5863, 0.42
5864, 0.52
5865, 0.41
5866, 0.42
5867, 0.39
5868, 0.28
5869, 0.43
5870, 0.34
5871, 0.46
5872, 0.49
5873, 0.31
5874, 0.27
5875, 0.32
5876, 0.63
5877, 0.35
5878, 0.64
5879, 0.44
5880, 0.32
5881, 0.78
5882, 0.43
5883, 0.28
5884, 0.44
5885, 0.29
5886, 0.33
5887, 0.32
5888, 0.44
5889, 0.48
5890, 0.32
5891, 0.34
5892, 0.48
5893, 0.50
5894, 0.42
5895, 0.67
5896, 0.35
5897, 0.29
5898, 0.33
5899, 0.35
5900, 0.44
5901, 0.44
5902, 0.36
5903, 0.31
5904, 0.28
5905, 0.33
5906, 0.36
5907, 0.24
5908, 0.32
5909, 0.33
5910, 0.38
5911, 0.33
5912, 0.20
5913, 0.66
5914, 0.36
5915, 0.37
5916, 0.47
5917, 0.20
5918, 0.48
5919, 0.23
5920, 0.31
5921, 0.33
5922, 0.40
5923, 0.45
5924, 0.39
5925, 0.40
5926, 0.35
5927, 0.36
5928, 0.33
5929, 0.29
5930, 0.58
5931, 0.37
5932, 0.46
5933, 0.33
5934, 0.41
5935, 0.31
5936, 0.33
5937, 0.64
5938, 0.52
5939, 0.29
5940, 0.66
5941, 0.31
5942, 0.46
5943, 0.69
5944, 0.40
5945, 0.36
5946, 0.34
5947, 0.59
5948, 0.40
5949, 0.34
5950, 0.36
5951, 0.34
5952, 0.60
5953, 0.41
5954, 0.26
5955, 0.31
5956, 0.34
5957, 0.34
5958, 0.29
5959, 0.45
5960, 0.36
5961, 0.76
5962, 0.21
5963, 0.28
5964, 0.38
5965, 0.39
5966, 0.36
5967, 0.36
5968, 0.63
5969, 0.34
5970, 0.24
5971, 0.35
5972, 0.39
5973, 0.41
5974, 0.76
5975, 0.33
5976, 0.64
5977, 0.29
5978, 0.21
5979, 0.50
5980, 0.48
5981, 0.39
5982, 0.37
5983, 0.40
5984, 0.30
5985, 0.49
5986, 0.31
5987, 0.21
5988, 0.37
5989, 0.37
5990, 0.54
5991, 0.42
5992, 0.60
5993, 0.28
5994, 0.68
5995, 0.29
5996, 0.43
5997, 0.36
5998, 0.29
5999, 0.32
6000, 0.48
6001, 0.31
6002, 0.34
6003, 0.28
6004, 0.73
6005, 0.49
6006, 0.35
6007, 0.63
6008, 0.29
6009, 0.45
6010, 0.30
6011, 0.29
6012, 0.22
6013, 0.48
6014, 0.21
6015, 0.50
6016, 0.38
6017, 0.34
6018, 0.25
6019, 0.37
6020, 0.27
6021, 0.49
6022, 0.62
6023, 0.35
6024, 0.56
6025, 0.56
6026, 0.55
6027, 0.45
6028, 0.34
6029, 0.56
6030, 0.30
6031, 0.33
6032, 0.41
6033, 0.44
6034, 0.29
6035, 0.32
6036, 0.44
6037, 0.29
6038, 0.30
6039, 0.26
6040, 0.67
6041, 0.49
6042, 0.37
6043, 0.35
6044, 0.28
6045, 0.35
6046, 0.64
6047, 0.37
6048, 0.37
6049, 0.34
6050, 0.27
6051, 0.41
6052, 0.37
6053, 0.51
6054, 0.23
6055, 0.60
6056, 0.49
6057, 0.34
6058, 0.66
6059, 0.64
6060, 0.58
6061, 0.71
6062, 0.31
6063, 0.47
6064, 0.36
6065, 0.69
6066, 0.37
6067, 0.38
6068, 0.56
6069, 0.32
6070, 0.53
6071, 0.33
6072, 0.58
6073, 0.37
6074, 0.45
6075, 0.27
6076, 0.34
6077, 0.26
6078, 0.32
6079, 0.26
6080, 0.40
6081, 0.53
6082, 0.54
6083, 0.58
6084, 0.44
6085, 0.33
6086, 0.34
6087, 0.51
6088, 0.42
6089, 0.28
6090, 0.44
6091, 0.44
6092, 0.53
6093, 0.30
6094, 0.35
6095, 0.48
6096, 0.26
6097, 0.29
6098, 0.37
6099, 0.62
6100, 0.33
6101, 0.24
6102, 0.45
6103, 0.43
6104, 0.32
6105, 0.36
6106, 0.50
6107, 0.59
6108, 0.47
6109, 0.45
6110, 0.66
6111, 0.29
6112, 0.33
6113, 0.48
6114, 0.62
6115, 0.36
6116, 0.34
6117, 0.36
6118, 0.67
6119, 0.38
6120, 0.42
6121, 0.33
6122, 0.49
6123, 0.76
6124, 0.52
6125, 0.43
6126, 0.28
6127, 0.21
6128, 0.59
6129, 0.44
6130, 0.43
6131, 0.30
6132, 0.28
6133, 0.27
6134, 0.51
6135, 0.28
6136, 0.28
6137, 0.28
6138, 0.37
6139, 0.39
6140, 0.37
6141, 0.21
6142, 0.65
6143, 0.49
6144, 0.65
6145, 0.23
6146, 0.29
6147, 0.39
6148, 0.39
6149, 0.41
6150, 0.29
6151, 0.23
6152, 0.67
6153, 0.44
6154, 0.32
6155, 0.49
6156, 0.32
6157, 0.39
6158, 0.38
6159, 0.39
6160, 0.36
6161, 0.35
6162, 0.33
6163, 0.33
6164, 0.63
6165, 0.54
6166, 0.34
6167, 0.21
6168, 0.33
6169, 0.33
6170, 0.78
6171, 0.29
6172, 0.46
6173, 0.31
6174, 0.36
6175, 0.33
6176, 0.37
6177, 0.45
6178, 0.45
6179, 0.37
6180, 0.45
6181, 0.37
6182, 0.38
6183, 0.39
6184, 0.53
6185, 0.31
6186, 0.57
6187, 0.67
6188, 0.29
6189, 0.38
6190, 0.23
6191, 0.32
6192, 0.35
6193, 0.22
6194, 0.45
6195, 0.36
6196, 0.51
6197, 0.32
6198, 0.58
6199, 0.59
6200, 0.47
6201, 0.28
6202, 0.51
6203, 0.43
6204, 0.46
6205, 0.44
6206, 0.25
6207, 0.47
6208, 0.58
6209, 0.34
6210, 0.52
6211, 0.35
6212, 0.73
6213, 0.27
6214, 0.55
6215, 0.39
6216, 0.35
6217, 0.47
6218, 0.30
6219, 0.29
6220, 0.26
6221, 0.34
6222, 0.31
6223, 0.28
6224, 0.28
6225, 0.43
6226, 0.32
6227, 0.28
6228, 0.29
6229, 0.34
6230, 0.33
6231, 0.28
6232, 0.32
6233, 0.31
6234, 0.23
6235, 0.68
6236, 0.30
6237, 0.30
6238, 0.50
6239, 0.38
6240, 0.41
6241, 0.36
6242, 0.37
6243, 0.76
6244, 0.37
6245, 0.29
6246, 0.25
6247, 0.46
6248, 0.30
6249, 0.33
6250, 0.35
6251, 0.48
6252, 0.47
6253, 0.32
6254, 0.24
6255, 0.28
6256, 0.59
6257, 0.31
6258, 0.26
6259, 0.47
6260, 0.45
6261, 0.22
6262, 0.56
6263, 0.29
6264, 0.38
6265, 0.37
6266, 0.40
6267, 0.38
6268, 0.49
6269, 0.27
6270, 0.36
6271, 0.37
6272, 0.39
6273, 0.29
6274, 0.35
6275, 0.29
6276, 0.36
6277, 0.33
6278, 0.26
6279, 0.28
6280, 0.30
6281, 0.57
6282, 0.41
6283, 0.31
6284, 0.23
6285, 0.26
6286, 0.41
6287, 0.24
6288, 0.24
6289, 0.49
6290, 0.30
6291, 0.37
6292, 0.35
6293, 0.33
6294, 0.57
6295, 0.29
6296, 0.47
6297, 0.25
6298, 0.39
6299, 0.41
6300, 0.33
6301, 0.43
6302, 0.33
6303, 0.32
6304, 0.32
6305, 0.24
6306, 0.19
6307, 0.34
6308, 0.30
6309, 0.37
6310, 0.29
6311, 0.25
6312, 0.28
6313, 0.36
6314, 0.55
6315, 0.28
6316, 0.29
6317, 0.41
6318, 0.59
6319, 0.32
6320, 0.31
6321, 0.53
6322, 0.37
6323, 0.33
6324, 0.37
6325, 0.29
6326, 0.30
6327, 0.41
6328, 0.42
6329, 0.30
6330, 0.27
6331, 0.25
6332, 0.40
6333, 0.36
6334, 0.31
6335, 0.31
6336, 0.37
6337, 0.37
6338, 0.29
6339, 0.48
6340, 0.63
6341, 0.29
6342, 0.59
6343, 0.49
6344, 0.23
6345, 0.36
6346, 0.24
6347, 0.52
6348, 0.35
6349, 0.33
6350, 0.69
6351, 0.36
6352, 0.41
6353, 0.23
6354, 0.68
6355, 0.50
6356, 0.31
6357, 0.31
6358, 0.60
6359, 0.40
6360, 0.23
6361, 0.27
6362, 0.37
6363, 0.64
6364, 0.44
6365, 0.44
6366, 0.17
6367, 0.33
6368, 0.62
6369, 0.56
6370, 0.43
6371, 0.29
6372, 0.32
6373, 0.47
6374, 0.46
6375, 0.48
6376, 0.61
6377, 0.56
6378, 0.21
6379, 0.72
6380, 0.21
6381, 0.57
6382, 0.39
6383, 0.34
6384, 0.22
6385, 0.39
6386, 0.30
6387, 0.32
6388, 0.25
6389, 0.58
6390, 0.30
6391, 0.36
6392, 0.38
6393, 0.39
6394, 0.34
6395, 0.24
6396, 0.52
6397, 0.45
6398, 0.45
6399, 0.33
6400, 0.34
6401, 0.22
6402, 0.37
6403, 0.28
6404, 0.35
6405, 0.48
6406, 0.21
6407, 0.46
6408, 0.48
6409, 0.59
6410, 0.52
6411, 0.40
6412, 0.34
6413, 0.33
6414, 0.23
6415, 0.77
6416, 0.27
6417, 0.41
6418, 0.29
6419, 0.37
6420, 0.30
6421, 0.33
6422, 0.28
6423, 0.33
6424, 0.26
6425, 0.57
6426, 0.49
6427, 0.48
6428, 0.36
6429, 0.27
6430, 0.42
6431, 0.32
6432, 0.45
6433, 0.29
6434, 0.47
6435, 0.61
6436, 0.18
6437, 0.39
6438, 0.60
6439, 0.45
6440, 0.66
6441, 0.26
6442, 0.32
6443, 0.18
6444, 0.44
6445, 0.26
6446, 0.35
6447, 0.31
6448, 0.32
6449, 0.34
6450, 0.26
6451, 0.32
6452, 0.68
6453, 0.52
6454, 0.38
6455, 0.30
6456, 0.44
6457, 0.43
6458, 0.46
6459, 0.52
6460, 0.22
6461, 0.33
6462, 0.41
6463, 0.27
6464, 0.47
6465, 0.55
6466, 0.56
6467, 0.38
6468, 0.43
6469, 0.24
6470, 0.28
6471, 0.75
6472, 0.45
6473, 0.30
6474, 0.33
6475, 0.68
6476, 0.20
6477, 0.24
6478, 0.78
6479, 0.26
6480, 0.78
6481, 0.28
6482, 0.71
6483, 0.27
6484, 0.67
6485, 0.43
6486, 0.28
6487, 0.38
6488, 0.31
6489, 0.51
6490, 0.35
6491, 0.29
6492, 0.48
6493, 0.19
6494, 0.35
6495, 0.29
6496, 0.41
6497, 0.33
6498, 0.32
6499, 0.31
6500, 0.29
6501, 0.29
6502, 0.30
6503, 0.37
6504, 0.45
6505, 0.37
6506, 0.49
6507, 0.42
6508, 0.39
6509, 0.42
6510, 0.35
6511, 0.25
6512, 0.38
6513, 0.47
6514, 0.29
6515, 0.34
6516, 0.38
6517, 0.35
6518, 0.42
6519, 0.35
6520, 0.61
6521, 0.50
6522, 0.37
6523, 0.44
6524, 0.64
6525, 0.66
6526, 0.71
6527, 0.43
6528, 0.61
6529, 0.47
6530, 0.72
6531, 0.55
6532, 0.57
6533, 0.49
6534, 0.29
6535, 0.32
6536, 0.43
6537, 0.39
6538, 0.36
6539, 0.54
6540, 0.43
6541, 0.44
6542, 0.35
6543, 0.45
6544, 0.40
6545, 0.61
6546, 0.30
6547, 0.56
6548, 0.36
6549, 0.38
6550, 0.22
6551, 0.72
6552, 0.22
6553, 0.29
6554, 0.32
6555, 0.70
6556, 0.34
6557, 0.37
6558, 0.66
6559, 0.74
6560, 0.34
6561, 0.49
6562, 0.37
6563, 0.45
6564, 0.28
6565, 0.54
6566, 0.54
6567, 0.29
6568, 0.30
6569, 0.44
6570, 0.46
6571, 0.33
6572, 0.37
6573, 0.31
6574, 0.37
6575, 0.57
6576, 0.49
6577, 0.25
6578, 0.59
6579, 0.32
6580, 0.22
6581, 0.70
6582, 0.52
6583, 0.37
6584, 0.31
6585, 0.39
6586, 0.48
6587, 0.30
6588, 0.42
6589, 0.37
6590, 0.29
6591, 0.38
6592, 0.31
6593, 0.39
6594, 0.71
6595, 0.30
6596, 0.41
6597, 0.35
6598, 0.24
